tick,symbol,position,avg_price,realized,unrealized,total,mid
545880,BTC,-4749,63007.3,-4.78106e+06,846779,-3.93428e+06,62829
545880,ETH,21279,2191.11,2.72123e+06,1.96735e+06,4.68858e+06,2283.56
545880,ADA,26848,1,135707,11052,146759,1.41165
545890,BTC,-4751,63007.2,-4.78106e+06,891918,-3.88914e+06,62819.5
545890,ETH,21277,2191.11,2.72141e+06,1.98227e+06,4.70368e+06,2284.27
545890,ADA,26846,1,135709,11033.7,146743,1.411
545900,BTC,-4744,63007.2,-4.7793e+06,982713,-3.79659e+06,62800
545900,ETH,21275,2191.11,2.7216e+06,1.99155e+06,4.71315e+06,2284.72
545900,ADA,26844,1,135711,11047.6,146759,1.41155
545910,BTC,-4754,63006.7,-4.77886e+06,962000,-3.81686e+06,62804.3
545910,ETH,21277,2191.11,2.7216e+06,1.98581e+06,4.70741e+06,2284.45
545910,ADA,26862,1,135711,11061.8,146773,1.4118
545920,BTC,-4756,63006.6,-4.77886e+06,953875,-3.82499e+06,62806
545920,ETH,21275,2191.11,2.72179e+06,1.99137e+06,4.71316e+06,2284.72
545920,ADA,26869,1,135713,11025.7,146739,1.41035
545930,BTC,-4754,63006.6,-4.77846e+06,981950,-3.79651e+06,62800
545930,ETH,21265,2191.12,2.72294e+06,1.95559e+06,4.67852e+06,2283.09
545930,ADA,26876,1,135715,10899.6,146615,1.40555
545940,BTC,-4736,63006.6,-4.77468e+06,980103,-3.79458e+06,62799.6
545940,ETH,21262,2191.16,2.72406e+06,1.92934e+06,4.65341e+06,2281.9
545940,ADA,26883,1,135717,10906.4,146623,1.4057
545950,BTC,-4746,63006.1,-4.77427e+06,943353,-3.83092e+06,62807.3
545950,ETH,21260,2191.16,2.72424e+06,1.88972e+06,4.61397e+06,2280.05
545950,ADA,26883,1,135717,10851.3,146568,1.40365
545960,BTC,-4747,63005.7,-4.77207e+06,745912,-4.02616e+06,62848.6
545960,ETH,21269,2191.19,2.72424e+06,1.87382e+06,4.59806e+06,2279.3
545960,ADA,26881,1,135719,10888.1,146607,1.40505
545970,BTC,-4747,63005.7,-4.77207e+06,680475,-4.0916e+06,62862.3
545970,ETH,21262,2191.19,2.72489e+06,1.89861e+06,4.6235e+06,2280.49
545970,ADA,26879,1,135721,10946.5,146667,1.40725
545980,BTC,-4745,63005.7,-4.77178e+06,712573,-4.05921e+06,62855.5
545980,ETH,21264,2191.2,2.72489e+06,1.90074e+06,4.62562e+06,2280.59
545980,ADA,26877,1,135723,10975.2,146698,1.40835
545990,BTC,-4747,63005.6,-4.77178e+06,692004,-4.07978e+06,62859.8
545990,ETH,21271,2191.24,2.72506e+06,1.88965e+06,4.61471e+06,2280.07
545990,ADA,26877,1,135723,10961.8,146685,1.40785
546000,BTC,-4740,63005.6,-4.77037e+06,720507,-4.04986e+06,62853.6
546000,ETH,21269,2191.24,2.72524e+06,1.88479e+06,4.61003e+06,2279.86
546000,ADA,26879,1,135723,10970.7,146694,1.40815
546010,BTC,-4742,63005.5,-4.77037e+06,690681,-4.07969e+06,62859.8
546010,ETH,21267,2191.24,2.72542e+06,1.88461e+06,4.61003e+06,2279.86
546010,ADA,26877,1,135725,10976.6,146702,1.4084
546020,BTC,-4744,63005.4,-4.77037e+06,643810,-4.12656e+06,62869.7
546020,ETH,21269,2191.25,2.72542e+06,1.95714e+06,4.68256e+06,2283.27
546020,ADA,26877,1,135725,11008.8,146734,1.4096
546030,BTC,-4744,63005.4,-4.7701e+06,643540,-4.12656e+06,62869.7
546030,ETH,21273,2191.26,2.72542e+06,1.9079e+06,4.63332e+06,2280.95
546030,ADA,26881,1,135725,10954,146679,1.4075
546040,BTC,-4758,63005,-4.7701e+06,699271,-4.07083e+06,62858
546040,ETH,21275,2191.27,2.72542e+06,1.90844e+06,4.63386e+06,2280.97
546040,ADA,26883,1,135725,11015.3,146740,1.40975
546050,BTC,-4756,63005,-4.7698e+06,698977,-4.07082e+06,62858
546050,ETH,21277,2191.28,2.72542e+06,1.90844e+06,4.63386e+06,2280.97
546050,ADA,26881,1,135727,11011.8,146739,1.40965
546060,BTC,-4758,63004.9,-4.7698e+06,698977,-4.07082e+06,62858
546060,ETH,21275,2191.28,2.7256e+06,1.92103e+06,4.64663e+06,2281.57
546060,ADA,26892,1,135727,11019,146746,1.40975
546070,BTC,-4749,63004.9,-4.76821e+06,818707,-3.9495e+06,62832.5
546070,ETH,21277,2191.29,2.7256e+06,1.9255e+06,4.6511e+06,2281.78
546070,ADA,26894,1,135727,11017.1,146744,1.40965
546080,BTC,-4740,63004.9,-4.76661e+06,948880,-3.81774e+06,62804.7
546080,ETH,21284,2191.32,2.72578e+06,1.88738e+06,4.61316e+06,2280
546080,ADA,26896,1,135727,10980.3,146707,1.40825
546090,BTC,-4738,63004.9,-4.76621e+06,927301,-3.83891e+06,62809.2
546090,ETH,21272,2191.32,2.72689e+06,1.88642e+06,4.61332e+06,2280.01
546090,ADA,26898,1,135727,10987.8,146715,1.4085
546100,BTC,-4740,63004.8,-4.76621e+06,761988,-4.00422e+06,62844.1
546100,ETH,21262,2191.33,2.72802e+06,1.91544e+06,4.64346e+06,2281.42
546100,ADA,26900,1,135727,10980.6,146708,1.4082
546110,BTC,-4729,63004.8,-4.76426e+06,847280,-3.91698e+06,62825.7
546110,ETH,21262,2191.33,2.72802e+06,1.91289e+06,4.64091e+06,2281.3
546110,ADA,26902,1,135727,10949.1,146676,1.407
546120,BTC,-4718,63004.8,-4.76219e+06,853991,-3.9082e+06,62823.8
546120,ETH,21282,2191.41,2.72802e+06,1.88224e+06,4.61026e+06,2279.86
546120,ADA,26922,1,135727,10919.6,146647,1.4056
546130,BTC,-4720,63004.8,-4.76219e+06,767415,-3.99478e+06,62842.2
546130,ETH,21268,2191.41,2.72929e+06,1.84474e+06,4.57403e+06,2278.15
546130,ADA,26917,1,135777,10890.6,146668,1.4046
546140,BTC,-4730,63004.4,-4.76185e+06,778783,-3.98306e+06,62839.7
546140,ETH,21275,2191.45,2.72947e+06,1.85918e+06,4.58864e+06,2278.84
546140,ADA,26919,1,135777,10887.4,146664,1.40445
546150,BTC,-4728,63004.4,-4.76152e+06,766775,-3.99475e+06,62842.2
546150,ETH,21286,2191.49,2.72947e+06,1.86741e+06,4.59687e+06,2279.22
546150,ADA,26917,1,135779,10936.4,146715,1.4063
546160,BTC,-4730,63004.3,-4.76152e+06,691996,-4.06953e+06,62858
546160,ETH,21295,2191.53,2.72947e+06,1.89671e+06,4.62618e+06,2280.6
546160,ADA,26917,1,135779,10968.7,146748,1.4075
546170,BTC,-4732,63004.2,-4.76152e+06,753533,-4.00799e+06,62845
546170,ETH,21297,2191.53,2.72947e+06,1.88437e+06,4.61383e+06,2280.02
546170,ADA,26928,1,135779,10955.7,146735,1.40685
546180,BTC,-4741,63003.8,-4.7612e+06,796671,-3.96453e+06,62835.8
546180,ETH,21295,2191.53,2.72965e+06,1.89973e+06,4.62938e+06,2280.74
546180,ADA,26937,1,135779,10956.6,146736,1.40675
546190,BTC,-4755,63003.3,-4.7612e+06,787380,-3.97382e+06,62837.8
546190,ETH,21285,2191.54,2.73076e+06,1.90186e+06,4.63262e+06,2280.89
546190,ADA,26937,1,135779,10932.4,146711,1.40585
546200,BTC,-4757,63003.3,-4.7612e+06,766365,-3.99484e+06,62842.2
546200,ETH,21287,2191.55,2.73076e+06,1.92038e+06,4.65114e+06,2281.77
546200,ADA,26935,1,135781,10962.5,146744,1.407
546210,BTC,-4757,63003.2,-4.76091e+06,690836,-4.07007e+06,62858
546210,ETH,21287,2191.56,2.73094e+06,1.92085e+06,4.65178e+06,2281.8
546210,ADA,26931,1,135785,10943.4,146728,1.40635
546220,BTC,-4755,63003.2,-4.76061e+06,768861,-3.99175e+06,62841.5
546220,ETH,21287,2191.56,2.73094e+06,1.92372e+06,4.65466e+06,2281.93
546220,ADA,26938,1,135787,10931.4,146718,1.4058
546230,BTC,-4757,63003.1,-4.76061e+06,690546,-4.07007e+06,62858
546230,ETH,21289,2191.57,2.73094e+06,1.90105e+06,4.63199e+06,2280.86
546230,ADA,26947,1,135787,10941.8,146729,1.40605
546240,BTC,-4757,63003.1,-4.76061e+06,623091,-4.13752e+06,62872.2
546240,ETH,21298,2191.6,2.73094e+06,1.89364e+06,4.62458e+06,2280.52
546240,ADA,26945,1,135789,10885.8,146675,1.404
546250,BTC,-4755,63003.1,-4.76036e+06,585027,-4.17533e+06,62880.1
546250,ETH,21300,2191.61,2.73094e+06,1.92432e+06,4.65525e+06,2281.95
546250,ADA,26943,1,135791,10895.7,146687,1.4044
546260,BTC,-4753,63003.1,-4.76011e+06,567718,-4.1924e+06,62883.7
546260,ETH,21302,2191.62,2.73094e+06,1.95414e+06,4.68508e+06,2283.36
546260,ADA,26950,1,135793,10914.8,146708,1.405
546270,BTC,-4744,63003.1,-4.75897e+06,570343,-4.18863e+06,62882.9
546270,ETH,21300,2191.62,2.73112e+06,1.92861e+06,4.65973e+06,2282.16
546270,ADA,26948,1,135795,10919.3,146714,1.4052
546280,BTC,-4742,63003.1,-4.75873e+06,570103,-4.18862e+06,62882.9
546280,ETH,21309,2191.66,2.73112e+06,1.96209e+06,4.69321e+06,2283.74
546280,ADA,26957,1,135795,10976.9,146772,1.4072
546290,BTC,-4740,63003.1,-4.75848e+06,569862,-4.18862e+06,62882.9
546290,ETH,21309,2191.66,2.73112e+06,1.96423e+06,4.69535e+06,2283.84
546290,ADA,26955,1,135797,10973.4,146770,1.4071
546300,BTC,-4740,63003.1,-4.75825e+06,547439,-4.21081e+06,62887.6
546300,ETH,21305,2191.66,2.73149e+06,1.9826e+06,4.7141e+06,2284.72
546300,ADA,26959,1,135797,10980.4,146777,1.4073
546310,BTC,-4742,63003,-4.75825e+06,547392,-4.21086e+06,62887.6
546310,ETH,21303,2191.66,2.73168e+06,1.98817e+06,4.71985e+06,2284.99
546310,ADA,26957,1,135799,10975.5,146775,1.40715
546320,BTC,-4744,63003,-4.75825e+06,536106,-4.22214e+06,62890
546320,ETH,21305,2191.67,2.73168e+06,1.98839e+06,4.72007e+06,2284.99
546320,ADA,26955,1,135801,10986.9,146788,1.4076
546330,BTC,-4742,63003,-4.75804e+06,438669,-4.31937e+06,62910.5
546330,ETH,21307,2191.67,2.73168e+06,1.98839e+06,4.72007e+06,2284.99
546330,ADA,26957,1,135801,10990.4,146791,1.4077
546340,BTC,-4744,63003,-4.75804e+06,438670,-4.31937e+06,62910.5
546340,ETH,21309,2191.68,2.73168e+06,1.9884e+06,4.72007e+06,2284.99
546340,ADA,26955,1,135803,10989.6,146793,1.4077
546350,BTC,-4746,63002.9,-4.75804e+06,406161,-4.35187e+06,62917.3
546350,ETH,21311,2191.69,2.73168e+06,1.9884e+06,4.72008e+06,2284.99
546350,ADA,26957,1,135803,10980.9,146784,1.40735
546360,BTC,-4748,63002.9,-4.75804e+06,390923,-4.36711e+06,62920.6
546360,ETH,21313,2191.7,2.73168e+06,1.9884e+06,4.72008e+06,2284.99
546360,ADA,26959,1,135803,10989.8,146793,1.40765
546370,BTC,-4746,63002.9,-4.75787e+06,390759,-4.36711e+06,62920.6
546370,ETH,21311,2191.7,2.73186e+06,1.98822e+06,4.72008e+06,2284.99
546370,ADA,26957,1,135805,11030.8,146836,1.4092
546380,BTC,-4744,63002.9,-4.75769e+06,413176,-4.34452e+06,62915.8
546380,ETH,21309,2191.7,2.73205e+06,1.98803e+06,4.72008e+06,2284.99
546380,ADA,26975,1,135805,11031.4,146836,1.40895
546390,BTC,-4748,63002.8,-4.75769e+06,439233,-4.31846e+06,62910.3
546390,ETH,21313,2191.72,2.73205e+06,2.02533e+06,4.75738e+06,2286.74
546390,ADA,26975,1,135807,11042.2,146849,1.40935
546400,BTC,-4748,63002.8,-4.75769e+06,447067,-4.31063e+06,62908.7
546400,ETH,21315,2191.73,2.73205e+06,2.01585e+06,4.7479e+06,2286.3
546400,ADA,26990,1,135807,11051.1,146858,1.40945
546410,BTC,-4748,63002.8,-4.75769e+06,452527,-4.30517e+06,62907.5
546410,ETH,21317,2191.73,2.73205e+06,2.03067e+06,4.76272e+06,2286.99
546410,ADA,26992,1,135807,11047.8,146855,1.4093
546420,BTC,-4748,63002.8,-4.75769e+06,569186,-4.18851e+06,62882.9
546420,ETH,21324,2191.77,2.73224e+06,2.00185e+06,4.73409e+06,2285.65
546420,ADA,26994,1,135807,10978.5,146785,1.4067
546430,BTC,-4750,63002.8,-4.75769e+06,687698,-4.07e+06,62858
546430,ETH,21322,2191.77,2.73243e+06,1.9958e+06,4.72823e+06,2285.38
546430,ADA,26992,1,135809,11019.5,146828,1.40825
546440,BTC,-4743,63002.7,-4.75633e+06,652811,-4.10352e+06,62865.1
546440,ETH,21341,2191.85,2.73243e+06,2.00078e+06,4.7332e+06,2285.61
546440,ADA,26994,1,135809,11020.3,146829,1.40825
546450,BTC,-4745,63002.6,-4.75633e+06,652813,-4.10352e+06,62865.1
546450,ETH,21343,2191.86,2.73243e+06,1.98797e+06,4.7204e+06,2285.01
546450,ADA,26996,1,135809,10944.2,146753,1.4054
546460,BTC,-4743,63002.6,-4.75605e+06,652538,-4.10351e+06,62865.1
546460,ETH,21343,2191.86,2.73243e+06,1.99416e+06,4.72659e+06,2285.3
546460,ADA,26996,1,135809,10960.4,146769,1.406
546470,BTC,-4745,63002.6,-4.75605e+06,700274,-4.05578e+06,62855
546470,ETH,21345,2191.87,2.73243e+06,1.99416e+06,4.72659e+06,2285.3
546470,ADA,26994,1,135811,10938,146749,1.4052
546480,BTC,-4747,63002.5,-4.75605e+06,813824,-3.94223e+06,62831.1
546480,ETH,21352,2191.91,2.73262e+06,1.98782e+06,4.72044e+06,2285.01
546480,ADA,26994,1,135813,10900.2,146713,1.4038
546490,BTC,-4745,63002.5,-4.7557e+06,818558,-3.93715e+06,62830
546490,ETH,21354,2191.92,2.73262e+06,1.94907e+06,4.68169e+06,2283.19
546490,ADA,26996,1,135813,10878,146691,1.40295
546500,BTC,-4747,63002.4,-4.7557e+06,818560,-3.93714e+06,62830
546500,ETH,21365,2191.96,2.73262e+06,1.97165e+06,4.70427e+06,2284.24
546500,ADA,26994,1,135815,10831.3,146646,1.40125
546510,BTC,-4749,63002.4,-4.7557e+06,950908,-3.8048e+06,62802.1
546510,ETH,21372,2192,2.7328e+06,1.96616e+06,4.69897e+06,2283.99
546510,ADA,27003,1,135815,10841.7,146657,1.4015
546520,BTC,-4747,63002.4,-4.75531e+06,926108,-3.8292e+06,62807.3
546520,ETH,21370,2192,2.73299e+06,1.95123e+06,4.68422e+06,2283.31
546520,ADA,27005,1,135815,10837.1,146652,1.4013
546530,BTC,-4759,63001.9,-4.75531e+06,960703,-3.79461e+06,62800
546530,ETH,21381,2192.04,2.73299e+06,1.92648e+06,4.65947e+06,2282.14
546530,ADA,27007,1,135815,10794.7,146610,1.3997
546540,BTC,-4752,63001.8,-4.75338e+06,999329,-3.75405e+06,62791.5
546540,ETH,21383,2192.05,2.73299e+06,1.89377e+06,4.62676e+06,2280.61
546540,ADA,27009,1,135815,10795.5,146610,1.3997
546550,BTC,-4754,63001.7,-4.75338e+06,1.00513e+06,-3.74825e+06,62790.3
546550,ETH,21394,2192.09,2.73299e+06,1.92098e+06,4.65396e+06,2281.89
546550,ADA,27011,1,135815,10793.6,146609,1.3996
546560,BTC,-4768,63000.9,-4.75338e+06,1.31005e+06,-3.44333e+06,62726.2
546560,ETH,21396,2192.1,2.73299e+06,1.88814e+06,4.62112e+06,2280.35
546560,ADA,27013,1,135815,10749.8,146565,1.39795
546570,BTC,-4792,62999.6,-4.75338e+06,1.31014e+06,-3.44324e+06,62726.2
546570,ETH,21405,2192.14,2.73299e+06,1.91139e+06,4.64438e+06,2281.44
546570,ADA,27018,1,135819,10755.9,146575,1.3981
546580,BTC,-4794,62999.5,-4.75338e+06,1.0224e+06,-3.73098e+06,62786.2
546580,ETH,21416,2192.18,2.73299e+06,1.89934e+06,4.63232e+06,2280.87
546580,ADA,27006,1,135867,10767.3,146634,1.3987
546590,BTC,-4796,62999.4,-4.75338e+06,1.02655e+06,-3.72683e+06,62785.3
546590,ETH,21418,2192.19,2.73299e+06,1.88081e+06,4.6138e+06,2280.01
546590,ADA,27015,1,135867,10730.4,146597,1.3972
546600,BTC,-4798,62999.3,-4.75338e+06,956211,-3.79717e+06,62800
546600,ETH,21436,2192.26,2.73299e+06,1.86183e+06,4.59481e+06,2279.11
546600,ADA,27013,1,135869,10747.1,146616,1.39785
546610,BTC,-4800,62999.2,-4.75338e+06,1.01329e+06,-3.74009e+06,62788.1
546610,ETH,21445,2192.29,2.73299e+06,1.83732e+06,4.5703e+06,2277.97
546610,ADA,27011,1,135871,10651.8,146523,1.39435
546620,BTC,-4793,62999.1,-4.75141e+06,1.05024e+06,-3.70117e+06,62780
546620,ETH,21456,2192.34,2.73299e+06,1.85871e+06,4.5917e+06,2278.97
546620,ADA,27009,1,135873,10706.4,146579,1.3964
546630,BTC,-4791,62999.1,-4.75103e+06,881256,-3.86977e+06,62815.2
546630,ETH,21444,2192.34,2.73409e+06,1.91257e+06,4.64666e+06,2281.53
546630,ADA,27007,1,135875,10794.7,146670,1.3997
546640,BTC,-4789,62999.1,-4.75066e+06,812550,-3.93811e+06,62829.5
546640,ETH,21446,2192.34,2.73409e+06,1.91944e+06,4.65352e+06,2281.85
546640,ADA,27014,1,135877,10870.4,146747,1.4024
546650,BTC,-4791,62999.1,-4.75066e+06,812551,-3.9381e+06,62829.5
546650,ETH,21448,2192.35,2.73409e+06,1.94582e+06,4.67991e+06,2283.07
546650,ADA,27012,1,135879,10888.5,146768,1.4031
546660,BTC,-4787,62999.1,-4.75003e+06,731977,-4.01805e+06,62846.1
546660,ETH,21435,2192.35,2.73531e+06,1.91967e+06,4.65497e+06,2281.91
546660,ADA,27008,1,135883,10850.5,146733,1.40175
546670,BTC,-4785,62999.1,-4.74972e+06,731193,-4.01853e+06,62846.2
546670,ETH,21446,2192.4,2.73531e+06,1.91875e+06,4.65406e+06,2281.86
546670,ADA,27008,1,135883,10761.3,146644,1.39845
546680,BTC,-4787,62999,-4.74972e+06,731242,-4.01848e+06,62846.2
546680,ETH,21453,2192.43,2.73549e+06,1.94242e+06,4.67791e+06,2282.97
546680,ADA,26996,1,135931,10760.6,146692,1.3986
546690,BTC,-4801,62998.6,-4.74972e+06,731337,-4.01838e+06,62846.2
546690,ETH,21451,2192.43,2.73567e+06,1.91521e+06,4.65088e+06,2281.72
546690,ADA,27003,1,135933,10744.5,146677,1.3979
546700,BTC,-4799,62998.6,-4.74941e+06,676612,-4.0728e+06,62857.6
546700,ETH,21460,2192.47,2.73567e+06,1.94904e+06,4.68471e+06,2283.29
546700,ADA,27001,1,135935,10768,146703,1.3988
546710,BTC,-4788,62998.6,-4.7478e+06,780588,-3.96721e+06,62835.5
546710,ETH,21471,2192.51,2.73567e+06,1.95413e+06,4.6898e+06,2283.53
546710,ADA,27001,1,135935,10782.8,146718,1.39935
546720,BTC,-4781,62998.5,-4.74619e+06,829598,-3.91659e+06,62825
546720,ETH,21473,2192.52,2.73567e+06,1.94758e+06,4.68325e+06,2283.22
546720,ADA,26999,1,135937,10807.7,146745,1.4003
546730,BTC,-4779,62998.5,-4.74584e+06,829251,-3.91659e+06,62825
546730,ETH,21463,2192.53,2.7368e+06,1.95605e+06,4.69285e+06,2283.66
546730,ADA,26997,1,135939,10810.9,146750,1.40045
546740,BTC,-4781,62998.4,-4.74584e+06,983199,-3.76264e+06,62792.8
546740,ETH,21465,2192.54,2.7368e+06,1.96013e+06,4.69693e+06,2283.86
546740,ADA,26995,1,135941,10683.3,146624,1.39575
546750,BTC,-4779,62998.4,-4.74543e+06,972274,-3.77316e+06,62795
546750,ETH,21469,2192.55,2.7368e+06,1.96636e+06,4.70317e+06,2284.14
546750,ADA,26999,1,135941,10771.3,146712,1.39895
546760,BTC,-4777,62998.4,-4.74501e+06,999956,-3.74505e+06,62789.1
546760,ETH,21467,2192.55,2.73699e+06,1.97863e+06,4.71562e+06,2284.72
546760,ADA,26997,1,135943,10773.2,146716,1.39905
546770,BTC,-4779,62998.3,-4.74501e+06,1.13868e+06,-3.60632e+06,62760
546770,ETH,21465,2192.55,2.73717e+06,1.9426e+06,4.67977e+06,2283.06
546770,ADA,27006,1,135943,10728.1,146671,1.39725
546780,BTC,-4793,62997.7,-4.74501e+06,999895,-3.74511e+06,62789.1
546780,ETH,21451,2192.55,2.73846e+06,1.9024e+06,4.64086e+06,2281.24
546780,ADA,27013,1,135945,10708,146653,1.3964
546790,BTC,-4791,62997.7,-4.74463e+06,835386,-3.90924e+06,62823.3
546790,ETH,21437,2192.55,2.73975e+06,1.89612e+06,4.63587e+06,2281.01
546790,ADA,27011,1,135947,10727.4,146674,1.39715
546800,BTC,-4789,62997.7,-4.74428e+06,831158,-3.91312e+06,62824.2
546800,ETH,21439,2192.56,2.73975e+06,1.90513e+06,4.64487e+06,2281.43
546800,ADA,27013,1,135947,10710.7,146658,1.3965
546810,BTC,-4792,62997.3,-4.74268e+06,775049,-3.96763e+06,62835.6
546810,ETH,21441,2192.57,2.73975e+06,1.87468e+06,4.61443e+06,2280.01
546810,ADA,27015,1,135947,10710.1,146657,1.39645
546820,BTC,-4794,62997.2,-4.74268e+06,932825,-3.80986e+06,62802.7
546820,ETH,21439,2192.57,2.73993e+06,1.86283e+06,4.60275e+06,2279.46
546820,ADA,27015,1,135947,10706,146653,1.3963
546830,BTC,-4796,62997.2,-4.74268e+06,1.24687e+06,-3.49581e+06,62737.2
546830,ETH,21448,2192.6,2.73993e+06,1.87456e+06,4.61449e+06,2280.01
546830,ADA,27022,1,135949,10666.9,146616,1.39475
546840,BTC,-4796,62997,-4.74219e+06,1.15666e+06,-3.58553e+06,62755.9
546840,ETH,21452,2192.62,2.73993e+06,1.88379e+06,4.62372e+06,2280.43
546840,ADA,27033,1,135949,10678,146627,1.395
546850,BTC,-4794,62997,-4.7417e+06,1.18341e+06,-3.55829e+06,62750.2
546850,ETH,21450,2192.62,2.7401e+06,1.89273e+06,4.63283e+06,2280.86
546850,ADA,27031,1,135951,10673.2,146624,1.39485
546860,BTC,-4796,62996.9,-4.7417e+06,1.18341e+06,-3.55829e+06,62750.2
546860,ETH,21459,2192.66,2.7401e+06,1.89321e+06,4.63331e+06,2280.88
546860,ADA,27029,1,135953,10669.7,146623,1.39475
546870,BTC,-4796,62996.9,-4.7417e+06,1.28398e+06,-3.45772e+06,62729.2
546870,ETH,21461,2192.66,2.7401e+06,1.87443e+06,4.61453e+06,2280.01
546870,ADA,27029,1,135953,10661.6,146615,1.39445
546880,BTC,-4811,62995.6,-4.73924e+06,1.27495e+06,-3.4643e+06,62730.6
546880,ETH,21459,2192.66,2.74028e+06,1.83896e+06,4.57923e+06,2278.36
546880,ADA,27027,1,135955,10652.7,146608,1.39415
546890,BTC,-4804,62995.5,-4.73677e+06,1.2694e+06,-3.46738e+06,62731.3
546890,ETH,21461,2192.67,2.74028e+06,1.8601e+06,4.60038e+06,2279.35
546890,ADA,27025,1,135957,10653.3,146610,1.3942
546900,BTC,-4795,62995.5,-4.73452e+06,1.20478e+06,-3.52974e+06,62744.3
546900,ETH,21463,2192.68,2.74028e+06,1.85956e+06,4.59984e+06,2279.32
546900,ADA,27027,1,135957,10636.5,146593,1.39355
546910,BTC,-4797,62995.4,-4.73452e+06,1.36359e+06,-3.37093e+06,62711.2
546910,ETH,21461,2192.68,2.74045e+06,1.88128e+06,4.62173e+06,2280.34
546910,ADA,27025,1,135959,10615.4,146574,1.3928
546920,BTC,-4795,62995.4,-4.73393e+06,1.39867e+06,-3.33526e+06,62703.7
546920,ETH,21470,2192.71,2.74045e+06,1.84558e+06,4.58603e+06,2278.68
546920,ADA,27027,1,135959,10586.5,146545,1.3917
546930,BTC,-4795,62995.3,-4.73334e+06,1.39808e+06,-3.33526e+06,62703.7
546930,ETH,21486,2192.78,2.74062e+06,1.77377e+06,4.51439e+06,2275.34
546930,ADA,27045,1,135959,10557,146516,1.39035
546940,BTC,-4809,62994.5,-4.73334e+06,1.20066e+06,-3.53268e+06,62744.8
546940,ETH,21472,2192.78,2.74183e+06,1.76918e+06,4.511e+06,2275.18
546940,ADA,27054,1,135959,10529.4,146488,1.3892
546950,BTC,-4800,62994.5,-4.73066e+06,1.41365e+06,-3.31701e+06,62700
546950,ETH,21470,2192.78,2.74199e+06,1.79048e+06,4.53247e+06,2276.18
546950,ADA,27063,1,135959,10601.9,146561,1.39175
546960,BTC,-4802,62994.4,-4.73066e+06,1.41365e+06,-3.317e+06,62700
546960,ETH,21456,2192.78,2.74321e+06,1.77301e+06,4.51621e+06,2275.41
546960,ADA,27070,1,135961,10587.1,146548,1.3911
546970,BTC,-4800,62994.4,-4.73006e+06,1.41306e+06,-3.317e+06,62700
546970,ETH,21442,2192.78,2.74438e+06,1.73304e+06,4.47742e+06,2273.61
546970,ADA,27079,1,135961,10597.4,146558,1.39135
546980,BTC,-4802,62994.3,-4.73006e+06,1.51496e+06,-3.2151e+06,62678.8
546980,ETH,21442,2192.78,2.74438e+06,1.70592e+06,4.4503e+06,2272.34
546980,ADA,27086,1,135963,10554.1,146517,1.38965
546990,BTC,-4802,62993.7,-4.72688e+06,1.67685e+06,-3.05004e+06,62644.5
546990,ETH,21428,2192.78,2.74555e+06,1.72312e+06,4.46867e+06,2273.2
546990,ADA,27083,1,136011,10589.5,146600,1.391
547000,BTC,-4804,62993.5,-4.72688e+06,1.67685e+06,-3.05003e+06,62644.5
547000,ETH,21439,2192.82,2.74555e+06,1.69403e+06,4.43958e+06,2271.84
547000,ADA,27085,1,136011,10594.3,146605,1.39115
547010,BTC,-4802,62993.5,-4.72618e+06,1.76014e+06,-2.96604e+06,62627
547010,ETH,21450,2192.86,2.74555e+06,1.67886e+06,4.42441e+06,2271.12
547010,ADA,27083,1,136013,10589.5,146602,1.391
547020,BTC,-4798,62993.5,-4.72476e+06,1.63152e+06,-3.09324e+06,62653.5
547020,ETH,21442,2192.87,2.74655e+06,1.69444e+06,4.44099e+06,2271.89
547020,ADA,27096,1,136013,10620.3,146633,1.39195
547030,BTC,-4808,62992.6,-4.72406e+06,1.69549e+06,-3.02857e+06,62640
547030,ETH,21440,2192.87,2.74671e+06,1.70671e+06,4.45342e+06,2272.47
547030,ADA,27098,1,136013,10622.4,146635,1.392
547040,BTC,-4806,62992.6,-4.72334e+06,1.7216e+06,-3.00173e+06,62634.4
547040,ETH,21458,2192.93,2.74671e+06,1.66262e+06,4.40933e+06,2270.41
547040,ADA,27100,1,136013,10604.2,146617,1.3913
547050,BTC,-4795,62992.6,-4.71904e+06,1.87552e+06,-2.84353e+06,62601.5
547050,ETH,21460,2192.94,2.74671e+06,1.66015e+06,4.40686e+06,2270.3
547050,ADA,27111,1,136013,10595,146608,1.3908
547060,BTC,-4793,62992.6,-4.71823e+06,1.98262e+06,-2.73561e+06,62579
547060,ETH,21458,2192.94,2.74687e+06,1.65517e+06,4.40204e+06,2270.07
547060,ADA,27109,1,136015,10587.4,146602,1.39055
547070,BTC,-4791,62992.6,-4.71742e+06,1.92603e+06,-2.79139e+06,62590.6
547070,ETH,21469,2192.98,2.74687e+06,1.66724e+06,4.41411e+06,2270.64
547070,ADA,27118,1,136015,10586.9,146602,1.3904
547080,BTC,-4780,62992.6,-4.71335e+06,1.71234e+06,-3.00101e+06,62634.4
547080,ETH,21467,2192.98,2.74702e+06,1.65775e+06,4.40477e+06,2270.2
547080,ADA,27116,1,136017,10590.2,146607,1.39055
547090,BTC,-4790,62991.8,-4.71263e+06,1.53741e+06,-3.17523e+06,62670.9
547090,ETH,21467,2192.98,2.74702e+06,1.64573e+06,4.39275e+06,2269.64
547090,ADA,27114,1,136019,10586.7,146606,1.39045
