tick,symbol,real_mid,real_spread,real_bidDepth,real_askDepth,engine_bestBid,engine_bestAsk
17440,ETH,1988.4,0.01,0,0,1995,2002
17440,ADA,1.19055,0.0003,0,0,1,2
17450,BTC,56534.5,5.03,0,0,56405,56470
17450,ETH,1990.04,0.51,0,0,1995,2002
17450,ADA,1.1916,0.0012,0,0,1,2
17460,BTC,56557.7,0.01,0,0,56405,56470
17460,ETH,1991.21,0.64,0,8.47,1995,2002
17460,ADA,1.1907,0.0004,0,0,1,2
17470,BTC,56591,0.01,0,0,56405,56470
17470,ETH,1990.33,0.8,0,401.5,1995,2002
17470,ADA,1.1904,0.0006,0,0,1,2
17480,BTC,56534.4,0.01,0,0,56405,56474
17480,ETH,1988.64,0.37,207.8,0,1994,2002
17480,ADA,1.1918,0.0004,0,0,1,2
17490,BTC,56544.1,0.01,0,0,56405,56474
17490,ETH,1989.87,0.26,0,0,1994,2002
17490,ADA,1.19095,0.0007,0,0,1,2
17500,BTC,56561.8,8,0,0,56405,56474
17500,ETH,1988.91,0.09,0,0,1994,2002
17500,ADA,1.1902,0.0004,0,0,1,2
17510,BTC,56560.8,8.97,0,4923.36,56405,56480
17510,ETH,1987.46,0.12,299.69,0,1994,2002
17510,ADA,1.192,0.0004,0,0,1,2
17520,BTC,56516.1,0.01,0,0,56405,56480
17520,ETH,1989.89,0.2,0,0,1994,2002
17520,ADA,1.19125,0.0009,0,0,1,2
17530,BTC,56520.5,5.67,0,294.04,56405,56480
17530,ETH,1989.62,0.01,0,8.97,1994,2002
17530,ADA,1.19005,0.0009,0,0,1,2
17540,BTC,56523,0.01,0,0,56405,56480
17540,ETH,1988.01,0.01,0,1988.18,1994,2002
17540,ADA,1.18955,0.0005,0,0,1,2
17550,BTC,56483.4,0.01,0,735.45,56405,56500
17550,ETH,1987.36,0.38,0,0,1994,2002
17550,ADA,1.18905,0.0005,0,0,1,2
17560,BTC,56471,6.54,0,114.03,56405,56500
17560,ETH,1986.2,0.3,99.57,0,1994,2002
17560,ADA,1.1901,0.001,0,0,1,2
17570,BTC,56479,0.01,0,0,56466,56500
17570,ETH,1987.8,0.21,0,0,1994,2002
17570,ADA,1.1901,0.0008,0,0,1,2
17580,BTC,56506.9,0.01,0,0,56466,56500
17580,ETH,1987.62,0.47,0,0,1994,2002
17580,ADA,1.18975,0.0005,0,0,1,2
17590,BTC,56486,9.41,0,23.39,56466,56500
17590,ETH,1986.36,0.37,0,0,1993,2002
17590,ADA,1.18885,0.0007,0,0,1,2
17600,BTC,56476.9,0.01,0,0,56476,56500
17600,ETH,1985.91,0.42,0,1427.18,1993,2002
17600,ADA,1.188,0.0008,0,0,1,2
17610,BTC,56457.8,0.01,2756.95,0,56476,56477
17610,ETH,1985.9,0.43,0,0,1993,2002
17610,ADA,1.1875,0.0006,0,0,1,2
17620,BTC,56430,0.01,0,0,56476,56477
17620,ETH,1983.51,0.73,0,0,1993,2002
17620,ADA,1.18735,0.0007,0,0,1,2
17630,BTC,56405.7,0.01,0,0,56476,56477
17630,ETH,1983.38,0.55,0,0,1993,2002
17630,ADA,1.1871,0.0006,0,0,1,2
17640,BTC,56400,0.01,0,0,56476,56477
17640,ETH,1984.32,0.5,0,391.44,1993,2002
17640,ADA,1.1879,0.0006,0,18.44,1,2
17650,BTC,56400,0.01,0,0,56476,56477
17650,ETH,1984.72,0.21,0,0,1993,2002
17650,ADA,1.1886,0.0008,0,0,1,2
17660,BTC,56429.4,5.52,0,68.71,56476,56477
17660,ETH,1985.73,0.01,0,0,1993,2002
17660,ADA,1.1882,0.0006,0,14.62,1,2
17670,BTC,56442.9,0.01,0,0,56431,56463
17670,ETH,1985.15,0.35,0,146.25,1993,2002
17670,ADA,1.18775,0.0009,0,0,1,2
17680,BTC,56449.3,9.76,0,0,56455,56463
17680,ETH,1985.63,0.26,0,0,1993,2002
17680,ADA,1.18975,0.0007,0,0,1,2
17690,BTC,56460.6,4.06,0,0,56455,56457
17690,ETH,1987.44,0.01,0,0,1993,2002
17690,ADA,1.1894,0.0006,0,0,1,2
17700,BTC,56475,0.01,0,0,56455,56463
17700,ETH,1988.57,0.58,0,0,1993,2002
17700,ADA,1.1898,0.0004,0,0,1,2
17710,BTC,56478.9,4.63,0,0,56455,56500
17710,ETH,1989.03,0.49,0,114.89,1993,2002
17710,ADA,1.1888,0.0008,0,0,1,2
17720,BTC,56493.9,0.01,0,0,56477,56500
17720,ETH,1987.8,0.15,0,0,1993,2002
17720,ADA,1.18825,0.0005,0,0,1,2
17730,BTC,56481.2,0.01,0,0,56480,56482
17730,ETH,1986.69,0.01,0,0,1992,2002
17730,ADA,1.18685,0.0005,0,0,1,2
17740,BTC,56444.3,0.01,0,58.22,56480,56482
17740,ETH,1984.81,0.45,0,1590.66,1992,2002
17740,ADA,1.18755,0.0007,0,15443.9,1,2
17750,BTC,56410.2,0.01,0,0,56477,56482
17750,ETH,1984.89,0.29,108.31,0,1992,2002
17750,ADA,1.18905,0.0005,0,0,1,2
17760,BTC,56420.6,0.01,0,0,56455,56482
17760,ETH,1985.78,0.46,0,0,1992,2002
17760,ADA,1.1887,0.0006,0,0,1,2
17770,BTC,56447.2,0.01,0,0,56455,56482
17770,ETH,1986.26,0.46,0,0,1992,2002
17770,ADA,1.188,0.0004,0,118.88,1,2
17780,BTC,56458.1,0.01,0,0,56455,56462
17780,ETH,1985.76,0.29,0,167.13,1992,2002
17780,ADA,1.18795,0.0005,0,0,1,2
17790,BTC,56452.1,0.01,3850.27,0,56457,56462
17790,ETH,1985.68,0.26,0,0,1992,2002
17790,ADA,1.18775,0.0007,0,214.42,1,2
17800,BTC,56452.1,0.01,0,0,56457,56462
17800,ETH,1985.94,0.17,0,0,1992,2002
17800,ADA,1.188,0.0006,0,0,1,2
17810,BTC,56466.2,0.01,0,0,56469,56482
17810,ETH,1986.96,0.28,0,354.32,1992,2002
17810,ADA,1.1874,0.0008,0,0,1,2
17820,BTC,56481.3,0.01,0,0,56480,56482
17820,ETH,1985.65,0.01,0,18.42,1992,2002
17820,ADA,1.1876,0.0008,2726.21,0,1,2
17830,BTC,56457.9,9.59,0,95.66,56480,56482
17830,ETH,1985.3,0.09,0,0,1992,2002
17830,ADA,1.1862,0.0004,0,0,1,2
17840,BTC,56458.8,0.01,0,1228.89,56480,56482
17840,ETH,1984.27,0.17,0,0,1992,2002
17840,ADA,1.1848,0.0004,0,0,1,2
17850,BTC,56442.8,0.01,0,0,56480,56482
17850,ETH,1982.73,0.46,0,0,1992,2002
17850,ADA,1.18545,0.0011,0,0,1,2
17860,BTC,56409.7,0.01,0,0,56480,56482
17860,ETH,1982.32,0.01,0,0,1992,2002
17860,ADA,1.18505,0.0011,0,0,1,2
17870,BTC,56401.8,0.38,0,392.04,56480,56482
17870,ETH,1981.34,0.01,49.9,0,1992,2002
17870,ADA,1.1859,0.0006,0,191.5,1,2
17880,BTC,56388.6,0.01,0,0,56469,56482
17880,ETH,1981.68,0.21,0,0,1992,2002
17880,ADA,1.18505,0.0001,0,0,1,2
17890,BTC,56393.9,0.01,0,0,56469,56482
17890,ETH,1981.65,0.1,39439.8,47.79,1992,2002
17890,ADA,1.1848,0.0008,0,0,1,2
17900,BTC,56386.8,0.01,0,0,56469,56482
17900,ETH,1981.15,0.54,0,0,1992,2002
17900,ADA,1.18515,0.0007,0,0,1,2
17910,BTC,56386.8,0.01,0,0,56469,56482
17910,ETH,1980.53,0.38,0,0,1992,2002
17910,ADA,1.1845,0.0006,0,0,1,2
17920,BTC,56384.3,0.01,0,0,56469,56482
17920,ETH,1979.34,0.43,3,0,1992,2002
17920,ADA,1.18435,0.0003,0,0,1,2
17930,BTC,56361.2,5.44,0,0,56469,56482
17930,ETH,1979.09,0.39,0,0,1992,2002
17930,ADA,1.18395,0.0003,0,0,1,2
17940,BTC,56358.5,0.01,0,0,56465,56482
17940,ETH,1977.9,0.31,0,0,1992,2002
17940,ADA,1.1839,0.0002,0,0,1,2
17950,BTC,56350,0.01,0,0,56457,56482
17950,ETH,1977.11,0.62,0,0,1991,2002
17950,ADA,1.1833,0.0008,0,0,1,2
17960,BTC,56343.5,0.01,0,5346.47,56457,56482
17960,ETH,1977.73,0.38,0,0,1991,2002
17960,ADA,1.18485,0.0005,0,0,1,2
17970,BTC,56361.2,0.08,0,0,56457,56482
17970,ETH,1979.19,0.01,0,0,1991,2002
17970,ADA,1.1843,0.0008,0,27.87,1,2
17980,BTC,56406.8,0.01,0,0,56457,56482
17980,ETH,1980.1,0.21,0,12.08,1991,2002
17980,ADA,1.18465,0.0011,0,0,1,2
17990,BTC,56401.7,0.01,0,1228.44,56457,56482
17990,ETH,1980.03,0.3,0,18.42,1991,2002
17990,ADA,1.1851,0.0008,0,0,1,2
18000,BTC,56429.8,0.01,0,0,56455,56482
18000,ETH,1981.64,0.01,0,0,1991,2002
18000,ADA,1.18435,0.0011,0,0,1,2
18010,BTC,56441.7,0.01,0,0,56455,56482
18010,ETH,1981.49,0.45,0,248.08,1991,2002
18010,ADA,1.1835,0.0006,0,0,1,2
18020,BTC,56416.8,6.65,0,542.81,56455,56482
18020,ETH,1980.23,0.01,0,0,1991,2002
18020,ADA,1.18385,0.0007,0,0,1,2
18030,BTC,56405,0.01,0,0,56455,56482
18030,ETH,1979.88,0.01,967.25,0,1991,2002
18030,ADA,1.185,0.0008,0,0,1,2
18040,BTC,56437.8,0.01,0,0,56451,56482
18040,ETH,1981.41,0.47,0,113.58,1991,2002
18040,ADA,1.1847,0.0008,0,0,1,2
18050,BTC,56437.8,0.01,0,0,56451,56482
18050,ETH,1981.07,0.54,0,99.65,1991,2002
18050,ADA,1.18465,0.0007,0,239.15,1,2
18060,BTC,56437.8,0.01,0,0,56449,56482
18060,ETH,1980.97,0.68,0,0,1991,2002
18060,ADA,1.1852,0.0008,0,0,1,2
18070,BTC,56437.8,0.01,0,0,56449,56482
18070,ETH,1981.22,0.01,0,761.12,1991,2002
18070,ADA,1.1859,0.0006,0,0,1,2
18080,BTC,56471.4,0.01,0,0,56449,56482
18080,ETH,1982.41,0.79,0,81,1991,2002
18080,ADA,1.18645,0.0003,0,0,1,2
18090,BTC,56478.9,0.01,0,0,56480,56482
18090,ETH,1982.51,0.69,0,0,1991,2002
18090,ADA,1.1872,0.0008,0,0,1,2
18100,BTC,56488.1,0.01,0,0,56480,56482
18100,ETH,1983.88,0.24,0,0,1991,2002
18100,ADA,1.1889,0.0008,0,0,1,2
18110,BTC,56499,0.01,0,0,56480,56482
18110,ETH,1986.81,0.19,0,0,1991,2002
18110,ADA,1.1886,0.0006,0,0,1,2
18120,BTC,56533,0.01,0,0,56480,56482
18120,ETH,1986.83,0.63,0,784.15,1991,2002
18120,ADA,1.1896,0.0008,0,0,1,2
18130,BTC,56554.3,0.01,0,0,56480,56489
18130,ETH,1988.62,0.75,0,0,1991,2002
18130,ADA,1.1901,0.0006,0,0,1,2
18140,BTC,56584.2,0.01,0,0,56480,56489
18140,ETH,1989.3,0.01,0,0,1991,2002
18140,ADA,1.19,0.0006,0,0,1,2
18150,BTC,56587.2,0.01,0,0,56480,56507
18150,ETH,1988.36,0.69,0,418.81,1991,2002
18150,ADA,1.18925,0.0001,0,0,1,2
18160,BTC,56570,0.01,0,1350.78,56480,56507
18160,ETH,1987.34,0.44,0,0,1991,2002
18160,ADA,1.1896,0.0006,0,0,1,2
18170,BTC,56560.8,0.01,0,0,56480,56507
18170,ETH,1988.06,0.53,0,0,1991,2002
18170,ADA,1.18955,0.0005,0,0,1,2
18180,BTC,56560.8,0.01,0,0,56480,56507
18180,ETH,1988.45,0.01,111.76,165.31,1991,2002
18180,ADA,1.1904,0.0008,0,0,1,2
18190,BTC,56571.9,0.01,0,0,56480,56507
18190,ETH,1989.91,0.81,0,3.99,1991,2002
18190,ADA,1.1888,0.0008,0,490,1,2
18200,BTC,56605.7,0.01,0,0,56480,56507
18200,ETH,1987.74,0.56,0,113.32,1991,2002
18200,ADA,1.18795,0.0001,0,0,1,2
18210,BTC,56571.9,0.01,0,0,56480,56511
18210,ETH,1987,0.02,0,0,1991,2002
18210,ADA,1.1876,0.0008,0,0,1,2
18220,BTC,56519.3,0.01,0,0,56480,56511
18220,ETH,1985.92,0.43,0,0,1991,2002
18220,ADA,1.18755,0.0005,0,0,1,2
18230,BTC,56513.1,0.01,0,0,56480,56501
18230,ETH,1986.2,0.38,0,0,1991,2002
18230,ADA,1.1878,0.0006,0,0,1,2
18240,BTC,56512.4,0.01,0,0,56480,56511
18240,ETH,1986.64,0.01,0,0,1991,2002
18240,ADA,1.18775,0.0007,0,0,1,2
18250,BTC,56512.4,0.01,0,0,56480,56511
18250,ETH,1986.24,0.01,0,0,1991,2002
18250,ADA,1.18905,0.0005,0,0,1,2
18260,BTC,56525.4,0.01,1252.09,0,56480,56513
18260,ETH,1987.75,0.46,0,489.15,1991,2002
18260,ADA,1.1902,0.0012,0,0,1,2
18270,BTC,56553.2,0.01,0,0,56480,56513
18270,ETH,1989.65,0.47,0,84.23,1991,1993
18270,ADA,1.1911,0.0004,0,0,1,2
18280,BTC,56564.5,0.01,0,0,56480,56513
18280,ETH,1991.49,0.33,0,0,1991,1992
18280,ADA,1.1903,0.0008,0,0,1,2
18290,BTC,56614.1,0.01,0,0,56480,56513
18290,ETH,1989.34,0.01,0,0,1991,1992
18290,ADA,1.18985,0.0007,0,0,1,2
18300,BTC,56600,0.01,0,0,56480,56513
18300,ETH,1988.78,0.01,0,0,1991,1992
18300,ADA,1.1909,0.0006,0,0,1,2
18310,BTC,56567.7,0.01,0,0,56480,56513
18310,ETH,1990.29,0.01,0,47.79,1991,1992
18310,ADA,1.19095,0.0005,0,0,1,2
18320,BTC,56593,0.01,0,0,56480,56513
18320,ETH,1990.61,0.33,0,0,1991,1992
18320,ADA,1.19185,0.0005,0,0,1,2
18330,BTC,56584.8,0.01,0,0,56480,56513
18330,ETH,1991.54,0.26,0,0,1991,1992
18330,ADA,1.1926,0.0008,0,0,1,2
18340,BTC,56615.8,0.01,0,0,56480,56513
18340,ETH,1992.1,0.44,0,0,1991,1992
18340,ADA,1.19235,0.0007,0,0,1,2
18350,BTC,56615.8,0.01,0,0,56480,56513
18350,ETH,1992.26,0.01,0,0,1991,1992
18350,ADA,1.1937,0.001,0,0,1,2
18360,BTC,56603.8,0.01,0,0,56480,56513
18360,ETH,1993.39,0.23,0,0,1991,1992
18360,ADA,1.19265,0.0007,0,0,1,2
18370,BTC,56620,0.01,18.34,0,56480,56513
18370,ETH,1992.86,0.09,0,0,1991,1993
18370,ADA,1.19215,0.0007,0,0,1,2
18380,BTC,56603.8,0.01,0,0,56480,56513
18380,ETH,1990.07,0.39,0,0,1991,1993
18380,ADA,1.19405,0.0005,0,0,1,2
18390,BTC,56603.8,0.01,0,0,56480,56513
18390,ETH,1993.12,0.25,27032,0,1991,1993
18390,ADA,1.19435,0.0005,0,0,1,2
18400,BTC,56624.4,0.01,0,0,56480,56513
18400,ETH,1993.8,0.24,0,0,1991,1993
18400,ADA,1.19495,0.0001,0,0,1,2
18410,BTC,56625.4,0.01,0,0,56480,56513
18410,ETH,1994.99,0.01,0,0,1991,1993
18410,ADA,1.19605,0.0007,0,0,1,2
18420,BTC,56631.3,0.01,0,0,56480,56513
18420,ETH,1995.88,0.01,0,0,1991,1993
18420,ADA,1.19655,0.0009,0,0,1,2
18430,BTC,56646.8,0.01,0,0,56480,56514
18430,ETH,1995.5,0.52,0,0,1991,1993
18430,ADA,1.1955,0.0008,0,195.8,1,2
18440,BTC,56648.1,0.01,0,0,56480,56518
18440,ETH,1994.01,0.01,0,0,1991,1993
18440,ADA,1.1967,0.0006,0,0,1,2
18450,BTC,56621.7,0.01,0,0,56480,56528
18450,ETH,1995.14,0.01,0,0,1991,1993
18450,ADA,1.1977,0.0008,0,0,1,2
18460,BTC,56644.9,0.01,0,0,56480,56528
18460,ETH,1997.1,0.53,0,0,1991,1993
18460,ADA,1.1982,0.0008,0,0,1,2
18470,BTC,56669.1,0.01,0,0,56480,56530
18470,ETH,1998.43,0.49,279.72,0,1991,1993
18470,ADA,1.19825,0.0009,0,49.75,1,2
18480,BTC,56689.6,0.01,0,0,56480,56530
18480,ETH,1998.26,0.01,0,0,1991,1993
18480,ADA,1.1981,0.0006,0,0,1,2
18490,BTC,56686.2,5.19,0,0,56480,56530
18490,ETH,1998.01,0.01,0,98.64,1991,1993
18490,ADA,1.19555,0.0011,0,0,1,2
18500,BTC,56677.3,0.01,0,0,56480,56530
18500,ETH,1995.28,0.47,0,0,1991,1993
18500,ADA,1.197,0.0004,0,0,1,2
18510,BTC,56624.9,0.01,0,0,56480,56530
18510,ETH,1998.23,0.51,0,0,1991,1993
18510,ADA,1.1978,0.0008,0,0,1,2
18520,BTC,56671.2,8.66,0,0,56480,56530
18520,ETH,1998.09,0.41,0,490.81,1991,1993
18520,ADA,1.19665,0.0011,0,0,1,2
18530,BTC,56677.3,0.01,0,0,56480,56530
18530,ETH,1996.2,0.59,0,1976.05,1991,1993
18530,ADA,1.1977,0.001,0,0,1,2
18540,BTC,56653.3,2,0,0,56480,56540
18540,ETH,1998.02,0.22,0,0,1991,1993
18540,ADA,1.19785,0.0009,0,0,1,2
18550,BTC,56676,0.01,0,0,56480,56549
18550,ETH,1997.53,0.27,1269.45,0,1991,1993
18550,ADA,1.19735,0.0001,0,195.97,1,2
18560,BTC,56659.4,0.01,0,0,56480,56549
18560,ETH,1996.69,0.28,0,0,1991,1993
18560,ADA,1.1969,0.0006,0,0,1,2
18570,BTC,56656.5,0.01,0,0,56480,56549
18570,ETH,1996.68,0.01,0,0,1991,1993
18570,ADA,1.19685,0.0005,0,0,1,2
18580,BTC,56656.5,0.01,0,0,56480,56549
18580,ETH,1996.71,0.39,0,37.83,1991,1993
18580,ADA,1.1963,0.0006,0,0,1,2
18590,BTC,56648.1,0.01,0,0,56480,56549
18590,ETH,1995.43,0.01,0,0,1992,1993
18590,ADA,1.19625,0.0005,0,0,1,2
18600,BTC,56642.7,0.01,0,0,56480,56550
18600,ETH,1995.51,0.35,0,3674.81,1992,1993
18600,ADA,1.1966,0.0004,0,0,1,2
18610,BTC,56658,0.01,0,0,56480,56551
18610,ETH,1997.23,0.25,0,0,1992,1993
18610,ADA,1.1966,0.0004,0,0,1,2
18620,BTC,56681.9,9.17,0,0,56480,56551
18620,ETH,1997.78,0.22,0,0,1992,1993
18620,ADA,1.1966,0.001,0,0,1,2
18630,BTC,56683.2,0.01,0,0,56480,56551
18630,ETH,1997.79,0.01,0,0,1992,1995
18630,ADA,1.1969,0.0004,0,0,1,2
18640,BTC,56688.7,0.01,0,0,56480,56552
18640,ETH,1998.08,0.22,0,0,1992,1995
18640,ADA,1.1972,0.0004,0,0,1,2
18650,BTC,56688.7,0.01,0,0,56480,56552
18650,ETH,1997.83,0.08,0,0,1992,1996
18650,ADA,1.197,0.0008,0,0,1,2
18660,BTC,56683.2,0.01,0,51.8,56480,56553
18660,ETH,1997.79,0.04,0,366.55,1992,1996
18660,ADA,1.19725,0.0005,0,0,1,2
18670,BTC,56693.5,0.01,429.37,0,56480,56553
18670,ETH,1998.49,0.01,0,0,1992,1996
18670,ADA,1.1988,0.0006,0,0,1,2
18680,BTC,56750,0.01,0,0,56480,56554
18680,ETH,1999.98,0.03,0,0,1992,1996
18680,ADA,1.19935,0.0007,0,0,1,2
18690,BTC,56770.3,0.01,0,0,56480,56554
18690,ETH,1999.98,0.03,0,0,1992,1996
18690,ADA,1.19935,0.0007,0,0,1,2
18700,BTC,56767.3,0.01,0,0,56480,56558
18700,ETH,1999.58,0.79,0,96.55,1992,1996
18700,ADA,1.1973,0.0006,0,0,1,2
18710,BTC,56758.8,15.18,0,0,56480,56558
18710,ETH,1997.78,0.01,0,0,1992,1996
18710,ADA,1.1978,0.0008,2029.81,0,1,2
18720,BTC,56711.3,0.01,0,0,56480,56558
18720,ETH,1997.91,0.17,0,96.55,1992,1996
18720,ADA,1.19805,0.0011,0,0,1,2
18730,BTC,56711.3,0.01,0,0,56480,56558
18730,ETH,1996.47,0.17,0,47.75,1992,1996
18730,ADA,1.19885,0.0009,0,0,1,2
18740,BTC,56688.7,0.01,0,0,56480,56558
18740,ETH,1998.14,0.01,0,0,1992,1996
18740,ADA,1.19895,0.0007,0,0,1,2
18750,BTC,56734.2,3.14,0,0,56480,56558
18750,ETH,2000.38,0.43,0,0,1992,1996
18750,ADA,1.19995,0.0001,0,0,1,2
18760,BTC,56750,0.01,0,0,56480,56558
18760,ETH,2001.27,0.51,0,0,1992,1997
18760,ADA,1.2003,0.0002,75.85,0,1,2
18770,BTC,56750,0.01,0,0,56480,56558
18770,ETH,2002.28,0.36,0,5810.61,1992,1997
18770,ADA,1.2004,0.0006,0,0,1,2
18780,BTC,56782.7,0.01,0,0,56480,56561
18780,ETH,2001.3,0.01,0,0,1992,1997
18780,ADA,1.2004,0.0004,0,2943.7,1,2
18790,BTC,56787.6,4.82,0,0,56480,56561
18790,ETH,2000.85,0.56,0,0,1992,1997
18790,ADA,1.20045,0.0009,0,0,1,2
18800,BTC,56779.6,4.59,0,0,56480,56568
18800,ETH,2000.61,0.32,0,0,1992,1997
18800,ADA,1.2001,0.0008,0,0,1,2
18810,BTC,56744.4,0.01,0,0,56480,56571
18810,ETH,1999.45,0.53,0,0,1992,1997
18810,ADA,1.19945,0.0005,0,0,1,2
18820,BTC,56740,0.01,0,0,56480,56571
18820,ETH,1999.54,0.45,0,0,1996,1997
18820,ADA,1.19935,0.0007,0,0,1,2
18830,BTC,56740,0.01,0,0,56480,56572
18830,ETH,1998.95,0.21,0,0,1996,1997
18830,ADA,1.1997,0.0006,0,1606.47,1,2
18840,BTC,56737.4,0.01,0,0,56480,56577
18840,ETH,1999.99,0.42,0,435.16,1996,1997
18840,ADA,1.20005,0.0007,0,0,1,2
18850,BTC,56751.4,0.01,2905.57,0,56480,56580
18850,ETH,2000.83,0.28,0,0,1997,1998
18850,ADA,1.20075,0.0007,0,0,1,2
18860,BTC,56770,0.01,0,0,56480,56580
18860,ETH,2001.73,0.38,0,0,1997,1998
18860,ADA,1.20045,0.0007,0,0,1,2
18870,BTC,56780,0.01,0,0,56480,56581
18870,ETH,2001.1,0.2,0,23.38,1997,1998
18870,ADA,1.2,0.0006,0,0,1,2
18880,BTC,56767.3,0.01,0,4913.3,56480,56581
18880,ETH,2001.76,0.51,0,0,1997,1998
18880,ADA,1.19885,0.0005,0,167.16,1,2
18890,BTC,56767.3,0.01,0,0,56480,56581
18890,ETH,2000.35,0.26,0,0,1997,1998
18890,ADA,1.19985,0.0009,0,0,1,2
18900,BTC,56738.3,0.01,0,0,56480,56581
18900,ETH,1999.9,0.01,0,0,1997,1998
18900,ADA,1.1994,0.0006,0,0,1,2
18910,BTC,56740,0.01,0,0,56480,56581
18910,ETH,2000.91,0.01,0,0,1997,1998
18910,ADA,1.1999,0.0006,0,125.23,1,2
18920,BTC,56754.4,0.01,0,0,56480,56581
18920,ETH,2002.28,0.44,0,4344.34,1997,1998
18920,ADA,1.2,0.0006,0,0,1,2
18930,BTC,56754.4,0.01,0,495.48,56480,56581
18930,ETH,2002.38,0.66,0,0,1997,1999
18930,ADA,1.19935,0.0003,0,0,1,2
18940,BTC,56754.4,0.01,0,0,56480,56581
18940,ETH,2000.98,0.01,0,0,1999,2000
18940,ADA,1.20015,0.0005,0,0,1,2
18950,BTC,56740.4,0.01,0,0,56480,56581
18950,ETH,2000.66,0.01,0,24.88,1999,2000
18950,ADA,1.1998,0.0004,0,0,1,2
18960,BTC,56740.4,0.01,0,0,56480,56585
18960,ETH,2001.67,0.16,0,0,1999,2000
18960,ADA,1.19915,0.0005,0,0,1,2
18970,BTC,56738.4,0.01,0,0,56480,56595
18970,ETH,2001.32,0.52,0,0,1999,2000
18970,ADA,1.20035,0.0005,0,0,1,2
18980,BTC,56726.5,0.01,0,0,56480,56595
18980,ETH,2003.9,0.01,0,0,1999,2000
18980,ADA,1.199,0.0008,0,0,1,2
18990,BTC,56740.4,0.01,0,0,56480,56606
18990,ETH,2001.8,0.53,0,0,1999,2001
18990,ADA,1.1998,0.0008,0,0,1,2
19000,BTC,56721.9,0.01,0,0,56480,56613
19000,ETH,2002.72,0.09,0,0,1999,2001
19000,ADA,1.1997,0.0006,0,0,1,2
19010,BTC,56721.9,0.01,0,0,56480,56613
19010,ETH,2002.72,0.09,0,0,1999,2001
19010,ADA,1.1997,0.0008,0,0,1,2
19020,BTC,56713.3,5.22,0,7.11,56480,56616
19020,ETH,2001.19,0.01,0,0,2000,2001
19020,ADA,1.2005,0.001,0,0,1,2
19030,BTC,56699.7,0.01,0,0,56480,56622
19030,ETH,2003.74,0.39,0,0,2000,2001
19030,ADA,1.1995,0.0004,0,0,1,2
19040,BTC,56711.3,0.01,155.83,0,56480,56625
19040,ETH,2001.62,0.35,0,0,2000,2001
19040,ADA,1.20025,0.0007,0,5.86,1,2
19050,BTC,56695,4,0,0,56480,56635
19050,ETH,2002.43,0.56,0,0,2000,2001
19050,ADA,1.2001,0.0008,0,27.21,1,2
19060,BTC,56696.9,0.01,0,0,56480,56635
19060,ETH,2003.11,0.3,0,100.56,2000,2001
19060,ADA,1.1993,0.0002,0,0,1,2
19070,BTC,56697,0.05,0,0,56480,56635
19070,ETH,2003.51,0.42,0,0,2000,2001
19070,ADA,1.19825,0.0007,0,0,1,2
19080,BTC,56689,0.01,0,0,56480,56637
19080,ETH,2002.03,0.58,0,0,2001,2002
19080,ADA,1.19845,0.0001,0,0,1,2
19090,BTC,56691,0.01,0,382.7,56480,56638
19090,ETH,2002.05,0.66,0,0,2001,2002
19090,ADA,1.19775,0.0005,0,43.95,1,2
19100,BTC,56683.2,0.01,0,0,56480,56644
19100,ETH,2001.18,0.01,0,0,2001,2002
19100,ADA,1.1967,0.0004,0,0,1,2
19110,BTC,56671.3,0.01,0,0,56480,56644
19110,ETH,2000.36,0.01,0,0,2001,2002
19110,ADA,1.19545,0.0007,51.39,0,1,2
19120,BTC,56640.4,0.01,0,0,56480,56644
19120,ETH,1999.67,0.01,0,553.29,2000,2002
19120,ADA,1.1964,0.001,0,0,1,2
19130,BTC,56635.5,0.01,0,0,56641,56644
19130,ETH,2000.6,0.34,1707.6,0,2000,2002
19130,ADA,1.19715,0.0011,0,0,1,2
19140,BTC,56635.5,0.01,0,990,56480,56644
19140,ETH,2001.84,0.01,0,0,2000,2001
19140,ADA,1.1968,0.0008,0,0,1,2
19150,BTC,56661.2,0.01,0,0,56480,56644
19150,ETH,2000.54,0.16,0,0,2000,2001
19150,ADA,1.19835,0.0011,0,0,1,2
19160,BTC,56672.6,0.01,0,0,56480,56644
19160,ETH,2001.99,0.01,0,0,2000,2001
19160,ADA,1.19735,0.0005,0,0,1,2
19170,BTC,56681.8,0.9,2104.75,0,56480,56644
19170,ETH,2002.37,0.01,0,0,2000,2002
19170,ADA,1.1958,0.0008,0,0,1,2
19180,BTC,56686.9,0.01,0,0,56480,56644
19180,ETH,2001.05,0.02,0,0,2000,2002
19180,ADA,1.19785,0.0009,0,0,1,2
19190,BTC,56689.3,2.92,0,0,56480,56647
19190,ETH,2001.29,0.29,176.77,0,2000,2002
19190,ADA,1.19665,0.0009,0,0,1,2
19200,BTC,56686.9,0.01,0,0,56480,56647
19200,ETH,2000.89,0.01,0,0,2000,2002
19200,ADA,1.19675,0.0009,0,0,1,2
19210,BTC,56685.4,0.01,0,0,56480,56647
19210,ETH,2000.89,0.01,0,0,2000,2002
19210,ADA,1.19625,0.0007,0,0,1,2
19220,BTC,56685,0.01,0,0,56480,56647
19220,ETH,2000.62,0.01,0,0,2000,2002
19220,ADA,1.1967,0.0006,0,0,1,2
19230,BTC,56678.2,0.01,0,0,56480,56647
